id,image,mask,species,breed,color,L,a,b,pet_pixels,reviewed,notes,split
Abyssinian_114,cat/brown/images/Abyssinian_114.jpg,cat/brown/masks/Abyssinian_114.png,cat,Abyssinian,brown,11.866287231445312,8.718072891235352,11.621549606323242,57610,True,,train
Abyssinian_3,cat/brown/images/Abyssinian_3.jpg,cat/brown/masks/Abyssinian_3.png,cat,Abyssinian,brown,29.434101104736328,9.83867073059082,12.98830509185791,101442,True,,train
Abyssinian_30,cat/brown/images/Abyssinian_30.jpg,cat/brown/masks/Abyssinian_30.png,cat,Abyssinian,brown,17.668651580810547,7.662277698516846,13.341164588928224,51282,True,,train
Abyssinian_7,cat/brown/images/Abyssinian_7.jpg,cat/brown/masks/Abyssinian_7.png,cat,Abyssinian,brown,23.61365127563477,10.74036979675293,14.726805686950684,21963,True,,train
Bengal_24,cat/brown/images/Bengal_24.jpg,cat/brown/masks/Bengal_24.png,cat,Bengal,brown,26.743186950683594,10.969765663146973,16.429912567138672,27804,True,,train
Maine_Coon_163,cat/brown/images/Maine_Coon_163.jpg,cat/brown/masks/Maine_Coon_163.png,cat,Maine_Coon,brown,29.261741638183594,5.092114448547363,13.48024559020996,106861,True,,train
British_Shorthair_101,cat/gray/images/British_Shorthair_101.jpg,cat/gray/masks/British_Shorthair_101.png,cat,British_Shorthair,gray,29.320457458496097,1.0507553815841677,1.1908113956451416,59993,True,,train
British_Shorthair_105,cat/gray/images/British_Shorthair_105.jpg,cat/gray/masks/British_Shorthair_105.png,cat,British_Shorthair,gray,29.78194808959961,1.576945185661316,-10.372376441955566,108494,True,,train
British_Shorthair_106,cat/gray/images/British_Shorthair_106.jpg,cat/gray/masks/British_Shorthair_106.png,cat,British_Shorthair,gray,25.00288772583008,2.091996431350708,-0.295722484588623,63543,True,,train
British_Shorthair_111,cat/gray/images/British_Shorthair_111.jpg,cat/gray/masks/British_Shorthair_111.png,cat,British_Shorthair,gray,26.823211669921875,3.6620497703552246,2.6842355728149414,148800,True,,train
British_Shorthair_117,cat/gray/images/British_Shorthair_117.jpg,cat/gray/masks/British_Shorthair_117.png,cat,British_Shorthair,gray,19.940704345703125,1.6561150550842283,2.778327465057373,37879,True,,train
British_Shorthair_140,cat/gray/images/British_Shorthair_140.jpg,cat/gray/masks/British_Shorthair_140.png,cat,British_Shorthair,gray,21.469802856445312,9.658858299255373,3.29447078704834,58662,True,,train
British_Shorthair_159,cat/gray/images/British_Shorthair_159.jpg,cat/gray/masks/British_Shorthair_159.png,cat,British_Shorthair,gray,25.744728088378903,3.47985315322876,-3.538137674331665,68502,True,,train
British_Shorthair_163,cat/gray/images/British_Shorthair_163.jpg,cat/gray/masks/British_Shorthair_163.png,cat,British_Shorthair,gray,15.37279987335205,-2.3851096630096436,3.721928596496582,34040,True,,train
British_Shorthair_169,cat/gray/images/British_Shorthair_169.jpg,cat/gray/masks/British_Shorthair_169.png,cat,British_Shorthair,gray,20.53241729736328,0.0737011432647705,1.3308703899383545,33427,True,,train
British_Shorthair_180,cat/gray/images/British_Shorthair_180.jpg,cat/gray/masks/British_Shorthair_180.png,cat,British_Shorthair,gray,25.60594940185547,0.9990781545639038,7.732179641723633,77177,True,,train
British_Shorthair_184,cat/gray/images/British_Shorthair_184.jpg,cat/gray/masks/British_Shorthair_184.png,cat,British_Shorthair,gray,21.55488967895508,0.9286701679229736,3.437298536300659,102529,True,,train
British_Shorthair_196,cat/gray/images/British_Shorthair_196.jpg,cat/gray/masks/British_Shorthair_196.png,cat,British_Shorthair,gray,26.520496368408203,2.2444872856140137,5.302715301513672,82583,True,,train
British_Shorthair_34,cat/gray/images/British_Shorthair_34.jpg,cat/gray/masks/British_Shorthair_34.png,cat,British_Shorthair,gray,17.432910919189453,1.8951594829559328,-0.3310203552246094,81671,True,,train
British_Shorthair_41,cat/gray/images/British_Shorthair_41.jpg,cat/gray/masks/British_Shorthair_41.png,cat,British_Shorthair,gray,18.316905975341797,3.58171010017395,12.334641456604004,62207,True,,train
British_Shorthair_8,cat/gray/images/British_Shorthair_8.jpg,cat/gray/masks/British_Shorthair_8.png,cat,British_Shorthair,gray,26.82186508178711,7.4579267501831055,-4.04590368270874,37353,True,,train
British_Shorthair_83,cat/gray/images/British_Shorthair_83.jpg,cat/gray/masks/British_Shorthair_83.png,cat,British_Shorthair,gray,21.416568756103516,4.28396463394165,12.057906150817873,67850,True,,train
British_Shorthair_93,cat/gray/images/British_Shorthair_93.jpg,cat/gray/masks/British_Shorthair_93.png,cat,British_Shorthair,gray,21.162525177001953,5.581930160522461,4.603189468383789,94209,True,,train
British_Shorthair_95,cat/gray/images/British_Shorthair_95.jpg,cat/gray/masks/British_Shorthair_95.png,cat,British_Shorthair,gray,28.27081298828125,5.436256408691406,11.211532592773438,84017,True,,train
Egyptian_Mau_50,cat/gray/images/Egyptian_Mau_50.jpg,cat/gray/masks/Egyptian_Mau_50.png,cat,Egyptian_Mau,gray,29.308895111083984,4.681363582611084,11.086076736450195,105492,True,,train
Russian_Blue_1,cat/gray/images/Russian_Blue_1.jpg,cat/gray/masks/Russian_Blue_1.png,cat,Russian_Blue,gray,29.20592498779297,8.110880851745605,3.10148286819458,22118,True,,train
Russian_Blue_117,cat/gray/images/Russian_Blue_117.jpg,cat/gray/masks/Russian_Blue_117.png,cat,Russian_Blue,gray,27.289474487304688,-0.4676319658756256,3.840464353561402,24186,True,,train
Russian_Blue_129,cat/gray/images/Russian_Blue_129.jpg,cat/gray/masks/Russian_Blue_129.png,cat,Russian_Blue,gray,28.22644805908203,1.4897584915161133,6.645173072814941,67339,True,,train
Russian_Blue_150,cat/gray/images/Russian_Blue_150.jpg,cat/gray/masks/Russian_Blue_150.png,cat,Russian_Blue,gray,28.620582580566406,4.280313968658447,-1.6281276941299438,60095,True,,train
Russian_Blue_154,cat/gray/images/Russian_Blue_154.jpg,cat/gray/masks/Russian_Blue_154.png,cat,Russian_Blue,gray,24.782800674438477,3.1870603561401367,2.7641594409942627,47658,True,,train
Russian_Blue_157,cat/gray/images/Russian_Blue_157.jpg,cat/gray/masks/Russian_Blue_157.png,cat,Russian_Blue,gray,29.97899627685547,4.96460485458374,-12.844014167785645,69018,True,,train
Russian_Blue_158,cat/gray/images/Russian_Blue_158.jpg,cat/gray/masks/Russian_Blue_158.png,cat,Russian_Blue,gray,24.039981842041016,11.72325038909912,13.019868850708008,54513,True,,train
Russian_Blue_168,cat/gray/images/Russian_Blue_168.jpg,cat/gray/masks/Russian_Blue_168.png,cat,Russian_Blue,gray,26.345272064208984,1.3021975755691528,2.9474973678588867,59639,True,,train
Russian_Blue_180,cat/gray/images/Russian_Blue_180.jpg,cat/gray/masks/Russian_Blue_180.png,cat,Russian_Blue,gray,22.788562774658203,1.7254128456115725,2.5304019451141357,133546,True,,train
Russian_Blue_182,cat/gray/images/Russian_Blue_182.jpg,cat/gray/masks/Russian_Blue_182.png,cat,Russian_Blue,gray,22.482566833496097,0.3276541829109192,1.7138630151748655,98987,True,,train
Russian_Blue_192,cat/gray/images/Russian_Blue_192.jpg,cat/gray/masks/Russian_Blue_192.png,cat,Russian_Blue,gray,28.196014404296875,1.5350133180618286,2.040839195251465,103692,True,,train
Russian_Blue_204,cat/gray/images/Russian_Blue_204.jpg,cat/gray/masks/Russian_Blue_204.png,cat,Russian_Blue,gray,26.250568389892575,1.1617839336395264,-1.2162089347839355,75826,True,,train
Russian_Blue_212,cat/gray/images/Russian_Blue_212.jpg,cat/gray/masks/Russian_Blue_212.png,cat,Russian_Blue,gray,29.32701110839844,0.0371932983398437,-3.5751163959503174,83331,True,,train
Russian_Blue_222,cat/gray/images/Russian_Blue_222.jpg,cat/gray/masks/Russian_Blue_222.png,cat,Russian_Blue,gray,20.444034576416016,-0.0071153044700622,0.0023961067199707,45211,True,,train
Russian_Blue_226,cat/gray/images/Russian_Blue_226.jpg,cat/gray/masks/Russian_Blue_226.png,cat,Russian_Blue,gray,26.890865325927734,-4.141509532928467,-3.663939237594605,39221,True,,train
Russian_Blue_239,cat/gray/images/Russian_Blue_239.jpg,cat/gray/masks/Russian_Blue_239.png,cat,Russian_Blue,gray,29.320457458496097,-0.0155717134475708,1.2535274028778076,22076,True,,train
Russian_Blue_258,cat/gray/images/Russian_Blue_258.jpg,cat/gray/masks/Russian_Blue_258.png,cat,Russian_Blue,gray,26.501480102539062,3.031864643096924,3.811800479888916,55233,True,,train
Russian_Blue_34,cat/gray/images/Russian_Blue_34.jpg,cat/gray/masks/Russian_Blue_34.png,cat,Russian_Blue,gray,24.25615501403809,2.915665626525879,2.3555219173431396,105102,True,,train
Russian_Blue_57,cat/gray/images/Russian_Blue_57.jpg,cat/gray/masks/Russian_Blue_57.png,cat,Russian_Blue,gray,29.436595916748047,1.373082399368286,2.704930305480957,38196,True,,train
Russian_Blue_70,cat/gray/images/Russian_Blue_70.jpg,cat/gray/masks/Russian_Blue_70.png,cat,Russian_Blue,gray,19.827896118164062,-1.661732792854309,10.759133338928224,34579,True,,train
Russian_Blue_78,cat/gray/images/Russian_Blue_78.jpg,cat/gray/masks/Russian_Blue_78.png,cat,Russian_Blue,gray,27.204193115234375,3.912434101104736,2.1508991718292236,70689,True,,train
Russian_Blue_80,cat/gray/images/Russian_Blue_80.jpg,cat/gray/masks/Russian_Blue_80.png,cat,Russian_Blue,gray,13.889320373535156,-1.4901161193847656e-05,0.0007063150405883,69382,True,,train
Russian_Blue_85,cat/gray/images/Russian_Blue_85.jpg,cat/gray/masks/Russian_Blue_85.png,cat,Russian_Blue,gray,25.16875457763672,1.62467360496521,0.9601235389709472,101654,True,,train
Russian_Blue_94,cat/gray/images/Russian_Blue_94.jpg,cat/gray/masks/Russian_Blue_94.png,cat,Russian_Blue,gray,29.943580627441406,1.8814057111740112,0.0014126300811767,66854,True,,train
american_pit_bull_terrier_4,dog/black/images/american_pit_bull_terrier_4.jpg,dog/black/masks/american_pit_bull_terrier_4.png,dog,american_pit_bull_terrier,black,41.142784118652344,6.081998348236084,14.212831497192385,49558,True,,train
german_shorthaired_176,dog/black/images/german_shorthaired_176.jpg,dog/black/masks/german_shorthaired_176.png,dog,german_shorthaired,black,39.59210968017578,7.014989852905273,12.165623664855955,38810,True,,train
scottish_terrier_30,dog/black/images/scottish_terrier_30.jpg,dog/black/masks/scottish_terrier_30.png,dog,scottish_terrier,black,38.821285247802734,4.385396957397461,17.239439010620117,107968,True,,train
staffordshire_bull_terrier_48,dog/black/images/staffordshire_bull_terrier_48.jpg,dog/black/masks/staffordshire_bull_terrier_48.png,dog,staffordshire_bull_terrier,black,57.19979476928711,4.761636257171631,13.093376159667969,23888,True,,train
american_bulldog_75,dog/white/images/american_bulldog_75.jpg,dog/white/masks/american_bulldog_75.png,dog,american_bulldog,white,36.22891998291016,3.4444704055786133,27.874231338500977,104909,True,,train
beagle_195,dog/white/images/beagle_195.jpg,dog/white/masks/beagle_195.png,dog,beagle,white,42.524784088134766,8.303544998168945,13.98345184326172,62545,True,,train
chihuahua_19,dog/white/images/chihuahua_19.jpg,dog/white/masks/chihuahua_19.png,dog,chihuahua,white,64.15113067626953,4.336386680603027,15.761837005615234,127068,True,,train
chihuahua_28,dog/white/images/chihuahua_28.jpg,dog/white/masks/chihuahua_28.png,dog,chihuahua,white,50.783203125,11.003643035888672,16.317485809326172,26773,True,,train
chihuahua_32,dog/white/images/chihuahua_32.jpg,dog/white/masks/chihuahua_32.png,dog,chihuahua,white,37.30179214477539,13.931825637817385,32.035362243652344,60213,True,,train
chihuahua_47,dog/white/images/chihuahua_47.jpg,dog/white/masks/chihuahua_47.png,dog,chihuahua,white,49.858734130859375,2.386152744293213,16.492080688476562,41923,True,,train
chihuahua_69,dog/white/images/chihuahua_69.jpg,dog/white/masks/chihuahua_69.png,dog,chihuahua,white,56.048465728759766,10.16273307800293,20.42264938354492,123976,True,,train
