id,image,mask,species,breed,color,L,a,b,pet_pixels,reviewed,notes,split
american_bulldog_75,dog/white/images/american_bulldog_75.jpg,dog/white/masks/american_bulldog_75.png,dog,american_bulldog,white,36.22891998291016,3.4444704055786133,27.874231338500977,104909,True,,train
beagle_195,dog/white/images/beagle_195.jpg,dog/white/masks/beagle_195.png,dog,beagle,white,42.524784088134766,8.303544998168945,13.98345184326172,62545,True,,train
chihuahua_19,dog/white/images/chihuahua_19.jpg,dog/white/masks/chihuahua_19.png,dog,chihuahua,white,64.15113067626953,4.336386680603027,15.761837005615234,127068,True,,train
chihuahua_28,dog/white/images/chihuahua_28.jpg,dog/white/masks/chihuahua_28.png,dog,chihuahua,white,50.783203125,11.003643035888672,16.317485809326172,26773,True,,train
chihuahua_32,dog/white/images/chihuahua_32.jpg,dog/white/masks/chihuahua_32.png,dog,chihuahua,white,37.30179214477539,13.931825637817385,32.035362243652344,60213,True,,train
chihuahua_47,dog/white/images/chihuahua_47.jpg,dog/white/masks/chihuahua_47.png,dog,chihuahua,white,49.858734130859375,2.386152744293213,16.492080688476562,41923,True,,train
chihuahua_69,dog/white/images/chihuahua_69.jpg,dog/white/masks/chihuahua_69.png,dog,chihuahua,white,56.048465728759766,10.16273307800293,20.42264938354492,123976,True,,train
chihuahua_75,dog/white/images/chihuahua_75.jpg,dog/white/masks/chihuahua_75.png,dog,chihuahua,white,42.434326171875,8.419185638427734,29.17710304260254,93484,True,,train
english_cocker_spaniel_100,dog/white/images/english_cocker_spaniel_100.jpg,dog/white/masks/english_cocker_spaniel_100.png,dog,english_cocker_spaniel,white,68.069091796875,3.362387418746948,17.115629196166992,58123,True,,train
english_cocker_spaniel_66,dog/white/images/english_cocker_spaniel_66.jpg,dog/white/masks/english_cocker_spaniel_66.png,dog,english_cocker_spaniel,white,50.74895858764648,3.210902214050293,15.313726425170898,93250,True,,train
english_cocker_spaniel_73,dog/white/images/english_cocker_spaniel_73.jpg,dog/white/masks/english_cocker_spaniel_73.png,dog,english_cocker_spaniel,white,57.15850067138672,2.4448037147521973,19.483720779418945,33319,True,,train
english_cocker_spaniel_83,dog/white/images/english_cocker_spaniel_83.jpg,dog/white/masks/english_cocker_spaniel_83.png,dog,english_cocker_spaniel,white,49.48173522949219,3.771617889404297,13.695383071899414,48260,True,,train
english_setter_12,dog/white/images/english_setter_12.jpg,dog/white/masks/english_setter_12.png,dog,english_setter,white,52.83511734008789,6.891489028930664,16.35210418701172,132242,True,,train
english_setter_7,dog/white/images/english_setter_7.jpg,dog/white/masks/english_setter_7.png,dog,english_setter,white,65.17496490478516,3.9800405502319336,27.96921730041504,122760,True,,train
great_pyrenees_103,dog/white/images/great_pyrenees_103.jpg,dog/white/masks/great_pyrenees_103.png,dog,great_pyrenees,white,66.62686920166016,2.8950273990631104,16.525495529174805,68922,True,,train
great_pyrenees_18,dog/white/images/great_pyrenees_18.jpg,dog/white/masks/great_pyrenees_18.png,dog,great_pyrenees,white,61.52595520019531,2.1867454051971436,14.77390480041504,34730,True,,train
great_pyrenees_192,dog/white/images/great_pyrenees_192.jpg,dog/white/masks/great_pyrenees_192.png,dog,great_pyrenees,white,55.60236358642578,3.897339105606079,14.255010604858398,85995,True,,train
great_pyrenees_93,dog/white/images/great_pyrenees_93.jpg,dog/white/masks/great_pyrenees_93.png,dog,great_pyrenees,white,68.31549072265625,8.72153091430664,29.594623565673828,103614,True,,train
havanese_114,dog/white/images/havanese_114.jpg,dog/white/masks/havanese_114.png,dog,havanese,white,67.01461791992188,8.466958999633789,18.61778450012207,35835,True,,train
havanese_137,dog/white/images/havanese_137.jpg,dog/white/masks/havanese_137.png,dog,havanese,white,44.523887634277344,4.209592819213867,15.13204288482666,97722,True,,train
havanese_166,dog/white/images/havanese_166.jpg,dog/white/masks/havanese_166.png,dog,havanese,white,52.35948181152344,13.402819633483888,42.03195571899414,51871,True,,train
havanese_72,dog/white/images/havanese_72.jpg,dog/white/masks/havanese_72.png,dog,havanese,white,59.36378479003906,5.765900135040283,16.44672203063965,116622,True,,train
havanese_78,dog/white/images/havanese_78.jpg,dog/white/masks/havanese_78.png,dog,havanese,white,52.49310302734375,3.119915723800659,14.790982246398926,78351,True,,train
