id,image,mask,species,breed,color,L,a,b,pet_pixels,reviewed,notes,split
Abyssinian_113,cat/other/images/Abyssinian_113.jpg,cat/other/masks/Abyssinian_113.png,cat,Abyssinian,other,27.56031036376953,3.90768051147461,2.3585379123687744,62084,True,,train
Abyssinian_115,cat/other/images/Abyssinian_115.jpg,cat/other/masks/Abyssinian_115.png,cat,Abyssinian,other,23.162677764892575,8.170783996582031,17.822235107421875,75958,True,,train
Abyssinian_14,cat/other/images/Abyssinian_14.jpg,cat/other/masks/Abyssinian_14.png,cat,Abyssinian,other,16.005172729492188,0.7973238825798035,8.97829818725586,64257,True,,train
Abyssinian_149,cat/other/images/Abyssinian_149.jpg,cat/other/masks/Abyssinian_149.png,cat,Abyssinian,other,22.57508087158203,9.743913650512695,18.577051162719727,67575,True,,train
Abyssinian_151,cat/other/images/Abyssinian_151.jpg,cat/other/masks/Abyssinian_151.png,cat,Abyssinian,other,28.645397186279297,10.496452331542969,15.314525604248049,15415,True,,train
Abyssinian_159,cat/other/images/Abyssinian_159.jpg,cat/other/masks/Abyssinian_159.png,cat,Abyssinian,other,24.940126419067383,2.053558826446533,5.095547199249268,23058,True,,train
Abyssinian_18,cat/other/images/Abyssinian_18.jpg,cat/other/masks/Abyssinian_18.png,cat,Abyssinian,other,3.1366214752197266,1.6680806875228882,1.8828898668289185,85638,True,,train
Abyssinian_192,cat/other/images/Abyssinian_192.jpg,cat/other/masks/Abyssinian_192.png,cat,Abyssinian,other,19.66241455078125,6.250187873840332,2.344322204589844,18403,True,,train
Abyssinian_196,cat/other/images/Abyssinian_196.jpg,cat/other/masks/Abyssinian_196.png,cat,Abyssinian,other,24.981430053710938,-1.561194658279419,5.097526550292969,9871,True,,train
Abyssinian_210,cat/other/images/Abyssinian_210.jpg,cat/other/masks/Abyssinian_210.png,cat,Abyssinian,other,20.63278579711914,11.916756629943848,11.49612522125244,41830,True,,train
Abyssinian_223,cat/other/images/Abyssinian_223.jpg,cat/other/masks/Abyssinian_223.png,cat,Abyssinian,other,26.663734436035156,16.595481872558594,18.32953643798828,23901,True,,train
Abyssinian_37,cat/other/images/Abyssinian_37.jpg,cat/other/masks/Abyssinian_37.png,cat,Abyssinian,other,29.936294555664062,3.7838518619537354,2.5524139404296875,472906,True,,train
Abyssinian_4,cat/other/images/Abyssinian_4.jpg,cat/other/masks/Abyssinian_4.png,cat,Abyssinian,other,5.987756729125977,0.9905025362968444,3.0131311416625977,72388,True,,train
Abyssinian_43,cat/other/images/Abyssinian_43.jpg,cat/other/masks/Abyssinian_43.png,cat,Abyssinian,other,26.67045211791992,8.71783447265625,12.725403785705566,32113,True,,train
Abyssinian_52,cat/other/images/Abyssinian_52.jpg,cat/other/masks/Abyssinian_52.png,cat,Abyssinian,other,18.217042922973633,14.030434608459473,14.034181594848633,94508,True,,train
Abyssinian_58,cat/other/images/Abyssinian_58.jpg,cat/other/masks/Abyssinian_58.png,cat,Abyssinian,other,14.920242309570312,13.11399745941162,16.809993743896484,84859,True,,train
Abyssinian_60,cat/other/images/Abyssinian_60.jpg,cat/other/masks/Abyssinian_60.png,cat,Abyssinian,other,12.128055572509766,4.278719425201416,6.025785446166992,63089,True,,train
Abyssinian_62,cat/other/images/Abyssinian_62.jpg,cat/other/masks/Abyssinian_62.png,cat,Abyssinian,other,10.285737991333008,3.093332052230835,4.795366287231445,69146,True,,train
Abyssinian_72,cat/other/images/Abyssinian_72.jpg,cat/other/masks/Abyssinian_72.png,cat,Abyssinian,other,28.46746826171875,7.735818862915039,14.281207084655762,93995,True,,train
Abyssinian_74,cat/other/images/Abyssinian_74.jpg,cat/other/masks/Abyssinian_74.png,cat,Abyssinian,other,15.608476638793944,2.426356077194214,5.218136310577393,81081,True,,train
Abyssinian_81,cat/other/images/Abyssinian_81.jpg,cat/other/masks/Abyssinian_81.png,cat,Abyssinian,other,29.976177215576172,15.144765853881836,24.155986785888672,119676,True,,train
Abyssinian_99,cat/other/images/Abyssinian_99.jpg,cat/other/masks/Abyssinian_99.png,cat,Abyssinian,other,28.645397186279297,10.584369659423828,16.366790771484375,26374,True,,train
Bengal_101,cat/other/images/Bengal_101.jpg,cat/other/masks/Bengal_101.png,cat,Bengal,other,28.852275848388672,5.63022518157959,10.948455810546877,84348,True,,train
Bengal_104,cat/other/images/Bengal_104.jpg,cat/other/masks/Bengal_104.png,cat,Bengal,other,26.427772521972656,6.948426246643066,11.120954513549805,97758,True,,train
Bengal_107,cat/other/images/Bengal_107.jpg,cat/other/masks/Bengal_107.png,cat,Bengal,other,26.5384578704834,9.19660186767578,16.03752326965332,48634,True,,train
Bengal_112,cat/other/images/Bengal_112.jpg,cat/other/masks/Bengal_112.png,cat,Bengal,other,26.895893096923828,7.205367088317871,15.609947204589844,105483,True,,train
Bengal_123,cat/other/images/Bengal_123.jpg,cat/other/masks/Bengal_123.png,cat,Bengal,other,26.885631561279297,9.479657173156738,18.20363998413086,28703,True,,train
Bengal_137,cat/other/images/Bengal_137.jpg,cat/other/masks/Bengal_137.png,cat,Bengal,other,21.444679260253903,12.776494026184082,15.41573429107666,25173,True,,train
Bengal_142,cat/other/images/Bengal_142.jpg,cat/other/masks/Bengal_142.png,cat,Bengal,other,19.74670791625977,6.086885929107666,5.4572906494140625,33292,True,,train
Bengal_144,cat/other/images/Bengal_144.jpg,cat/other/masks/Bengal_144.png,cat,Bengal,other,24.273109436035156,6.101727485656738,4.689640045166016,24726,True,,train
Bengal_145,cat/other/images/Bengal_145.jpg,cat/other/masks/Bengal_145.png,cat,Bengal,other,26.903217315673828,1.2956112623214722,5.47332763671875,17910,True,,train
Bengal_150,cat/other/images/Bengal_150.jpg,cat/other/masks/Bengal_150.png,cat,Bengal,other,22.94778823852539,1.1973530054092407,10.484808921813965,28134,True,,train
Bengal_161,cat/other/images/Bengal_161.jpg,cat/other/masks/Bengal_161.png,cat,Bengal,other,29.072996139526367,-0.4437565803527832,1.2428998947143557,14050,True,,train
Bengal_169,cat/other/images/Bengal_169.jpg,cat/other/masks/Bengal_169.png,cat,Bengal,other,26.229660034179688,2.206742763519287,13.027363777160645,27849,True,,train
Bengal_178,cat/other/images/Bengal_178.jpg,cat/other/masks/Bengal_178.png,cat,Bengal,other,24.35605239868164,3.489144086837769,9.256183624267578,21909,True,,train
Bengal_185,cat/other/images/Bengal_185.jpg,cat/other/masks/Bengal_185.png,cat,Bengal,other,28.79494285583496,8.055597305297852,11.827445030212402,146802,True,,train
Bengal_21,cat/other/images/Bengal_21.jpg,cat/other/masks/Bengal_21.png,cat,Bengal,other,26.25994873046875,2.6386380195617676,6.572932243347168,66132,True,,train
Bengal_32,cat/other/images/Bengal_32.jpg,cat/other/masks/Bengal_32.png,cat,Bengal,other,28.471920013427734,10.907829284667969,14.149606704711914,81409,True,,train
Bengal_5,cat/other/images/Bengal_5.jpg,cat/other/masks/Bengal_5.png,cat,Bengal,other,28.741722106933594,9.159416198730469,17.958730697631836,52006,True,,train
Bengal_61,cat/other/images/Bengal_61.jpg,cat/other/masks/Bengal_61.png,cat,Bengal,other,28.456647872924805,20.25386619567871,23.250242233276367,102882,True,,train
Bengal_66,cat/other/images/Bengal_66.jpg,cat/other/masks/Bengal_66.png,cat,Bengal,other,25.739654541015625,10.724976539611816,18.06798934936523,35608,True,,train
Bengal_67,cat/other/images/Bengal_67.jpg,cat/other/masks/Bengal_67.png,cat,Bengal,other,13.492481231689451,5.519822120666504,8.998287200927734,34618,True,,train
Bengal_68,cat/other/images/Bengal_68.jpg,cat/other/masks/Bengal_68.png,cat,Bengal,other,15.875215530395508,2.300009250640869,4.236021518707275,63700,True,,train
Bengal_69,cat/other/images/Bengal_69.jpg,cat/other/masks/Bengal_69.png,cat,Bengal,other,8.508901596069336,4.336163520812988,5.946678161621094,35548,True,,train
Bengal_71,cat/other/images/Bengal_71.jpg,cat/other/masks/Bengal_71.png,cat,Bengal,other,21.70724868774414,4.868201732635498,15.27220630645752,94752,True,,train
Bengal_76,cat/other/images/Bengal_76.jpg,cat/other/masks/Bengal_76.png,cat,Bengal,other,27.933826446533203,10.222196578979492,17.140233993530273,70396,True,,train
Bengal_91,cat/other/images/Bengal_91.jpg,cat/other/masks/Bengal_91.png,cat,Bengal,other,28.905105590820312,17.233043670654297,12.666618347167969,82595,True,,train
Bengal_94,cat/other/images/Bengal_94.jpg,cat/other/masks/Bengal_94.png,cat,Bengal,other,21.910627365112305,14.769651412963867,13.772829055786133,72936,True,,train
Bengal_99,cat/other/images/Bengal_99.jpg,cat/other/masks/Bengal_99.png,cat,Bengal,other,24.03788375854492,8.638665199279785,12.249719619750977,100207,True,,train
Birman_108,cat/other/images/Birman_108.jpg,cat/other/masks/Birman_108.png,cat,Birman,other,28.072460174560547,1.0630488395690918,1.406794786453247,97251,True,,train
Birman_110,cat/other/images/Birman_110.jpg,cat/other/masks/Birman_110.png,cat,Birman,other,23.657169342041016,5.603879928588867,2.883580207824707,98641,True,,train
Birman_143,cat/other/images/Birman_143.jpg,cat/other/masks/Birman_143.png,cat,Birman,other,27.506488800048828,0.8256137371063232,7.193052768707275,54711,True,,train
Birman_66,cat/other/images/Birman_66.jpg,cat/other/masks/Birman_66.png,cat,Birman,other,24.154136657714844,5.326725482940674,-0.848919153213501,57231,True,,train
Birman_93,cat/other/images/Birman_93.jpg,cat/other/masks/Birman_93.png,cat,Birman,other,29.989360809326172,1.2751519680023191,5.885887145996094,47125,True,,train
British_Shorthair_258,cat/other/images/British_Shorthair_258.jpg,cat/other/masks/British_Shorthair_258.png,cat,British_Shorthair,other,13.206249237060549,-3.0009002685546875,2.753816604614258,28548,True,,train
Egyptian_Mau_113,cat/other/images/Egyptian_Mau_113.jpg,cat/other/masks/Egyptian_Mau_113.png,cat,Egyptian_Mau,other,28.804656982421875,-1.4762431383132937,2.7478694915771484,110929,True,,train
Egyptian_Mau_12,cat/other/images/Egyptian_Mau_12.jpg,cat/other/masks/Egyptian_Mau_12.png,cat,Egyptian_Mau,other,29.650981903076172,4.285648345947266,-3.111833333969116,40884,True,,train
Egyptian_Mau_201,cat/other/images/Egyptian_Mau_201.jpg,cat/other/masks/Egyptian_Mau_201.png,cat,Egyptian_Mau,other,27.566612243652344,4.237398624420166,2.910149097442627,27941,True,,train
Egyptian_Mau_221,cat/other/images/Egyptian_Mau_221.jpg,cat/other/masks/Egyptian_Mau_221.png,cat,Egyptian_Mau,other,26.92416763305664,-1.99754536151886,4.352474212646484,72900,True,,train
Egyptian_Mau_78,cat/other/images/Egyptian_Mau_78.jpg,cat/other/masks/Egyptian_Mau_78.png,cat,Egyptian_Mau,other,29.127288818359375,1.0632723569869995,0.5429625511169434,16460,True,,train
Maine_Coon_123,cat/other/images/Maine_Coon_123.jpg,cat/other/masks/Maine_Coon_123.png,cat,Maine_Coon,other,21.729869842529297,3.615438938140869,7.632815837860107,54907,True,,train
Maine_Coon_139,cat/other/images/Maine_Coon_139.jpg,cat/other/masks/Maine_Coon_139.png,cat,Maine_Coon,other,24.073787689208984,1.517392635345459,1.1102765798568726,45946,True,,train
Maine_Coon_143,cat/other/images/Maine_Coon_143.jpg,cat/other/masks/Maine_Coon_143.png,cat,Maine_Coon,other,26.431007385253903,1.5197545289993286,-0.2947449684143066,105337,True,,train
Maine_Coon_145,cat/other/images/Maine_Coon_145.jpg,cat/other/masks/Maine_Coon_145.png,cat,Maine_Coon,other,28.45601272583008,4.037618637084961,2.6353001594543457,66384,True,,train
Maine_Coon_164,cat/other/images/Maine_Coon_164.jpg,cat/other/masks/Maine_Coon_164.png,cat,Maine_Coon,other,29.03602600097656,-0.4163086414337158,7.437872886657715,43997,True,,train
Maine_Coon_167,cat/other/images/Maine_Coon_167.jpg,cat/other/masks/Maine_Coon_167.png,cat,Maine_Coon,other,20.638031005859375,-0.0002086162567138,1.1680781841278076,99773,True,,train
Maine_Coon_168,cat/other/images/Maine_Coon_168.jpg,cat/other/masks/Maine_Coon_168.png,cat,Maine_Coon,other,25.28857421875,1.0828375816345217,5.264404296875,97437,True,,train
Maine_Coon_18,cat/other/images/Maine_Coon_18.jpg,cat/other/masks/Maine_Coon_18.png,cat,Maine_Coon,other,25.29088973999023,0.9426325559616088,5.10539436340332,95400,True,,train
Maine_Coon_180,cat/other/images/Maine_Coon_180.jpg,cat/other/masks/Maine_Coon_180.png,cat,Maine_Coon,other,26.68892288208008,16.579315185546875,31.694257736206055,63373,True,,train
Maine_Coon_238,cat/other/images/Maine_Coon_238.jpg,cat/other/masks/Maine_Coon_238.png,cat,Maine_Coon,other,20.83582878112793,-0.5318149924278259,-2.688246965408325,37182,True,,train
Maine_Coon_46,cat/other/images/Maine_Coon_46.jpg,cat/other/masks/Maine_Coon_46.png,cat,Maine_Coon,other,20.09899520874023,0.7429271936416626,7.766035079956055,78327,True,,train
Maine_Coon_48,cat/other/images/Maine_Coon_48.jpg,cat/other/masks/Maine_Coon_48.png,cat,Maine_Coon,other,16.663089752197266,-0.5462169647216797,2.9837875366210938,80020,True,,train
Maine_Coon_57,cat/other/images/Maine_Coon_57.jpg,cat/other/masks/Maine_Coon_57.png,cat,Maine_Coon,other,23.87667465209961,1.8120930194854736,-6.940966606140137,123677,True,,train
Maine_Coon_80,cat/other/images/Maine_Coon_80.jpg,cat/other/masks/Maine_Coon_80.png,cat,Maine_Coon,other,29.476051330566406,2.6449413299560547,0.5962193012237549,65898,True,,train
Persian_38,cat/other/images/Persian_38.jpg,cat/other/masks/Persian_38.png,cat,Persian,other,26.272628784179688,1.7400085926055908,3.472602367401123,64959,True,,train
Persian_78,cat/other/images/Persian_78.jpg,cat/other/masks/Persian_78.png,cat,Persian,other,29.724685668945312,0.1532137393951416,0.8918285369873047,149575,True,,train
Ragdoll_116,cat/other/images/Ragdoll_116.jpg,cat/other/masks/Ragdoll_116.png,cat,Ragdoll,other,29.588916778564453,7.439628601074219,20.399587631225582,86120,True,,train
Ragdoll_118,cat/other/images/Ragdoll_118.jpg,cat/other/masks/Ragdoll_118.png,cat,Ragdoll,other,24.49901580810547,9.22083854675293,20.35456657409668,114380,True,,train
Ragdoll_13,cat/other/images/Ragdoll_13.jpg,cat/other/masks/Ragdoll_13.png,cat,Ragdoll,other,28.621910095214844,-0.2831965684890747,14.04595947265625,88233,True,,train
Ragdoll_235,cat/other/images/Ragdoll_235.jpg,cat/other/masks/Ragdoll_235.png,cat,Ragdoll,other,27.26982879638672,2.8961598873138428,-0.2964973449707031,19047,True,,train
Ragdoll_30,cat/other/images/Ragdoll_30.jpg,cat/other/masks/Ragdoll_30.png,cat,Ragdoll,other,26.92959976196289,1.8877536058425903,7.023686408996582,93735,True,,train
Siamese_109,cat/other/images/Siamese_109.jpg,cat/other/masks/Siamese_109.png,cat,Siamese,other,24.58702850341797,-0.5667209625244141,6.4131855964660645,110309,True,,train
